timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1694804400000.0,1.2809,1.3743,1.268,1.3201,98637352.0,130484737.3774,421441.0,49931246.0,66063581.7864
1694808000000.0,1.3201,1.3388,1.3042,1.3109,35990176.0,47496327.2765,180719.0,17415466.0,22993375.4622
1694811600000.0,1.3109,1.3595,1.3003,1.346,29845139.0,39603044.828,142738.0,15297805.0,20313226.5979
1694815200000.0,1.3459,1.3749,1.3356,1.3532,39697385.0,53711064.555,198851.0,19599255.0,26529728.1671
1694818800000.0,1.3532,1.3715,1.3048,1.3246,30040656.0,39999729.3845,155750.0,14087764.0,18759690.7752
1694822400000.0,1.3246,1.3671,1.3106,1.3237,35015785.0,46877781.6646,187759.0,17434613.0,23347793.7201
1694826000000.0,1.3238,1.3688,1.321,1.3595,27130059.0,36582182.9198,152030.0,14097472.0,19014994.9209
1694829600000.0,1.3595,1.7257,1.35,1.5511,106029915.0,160476889.6208,513143.0,57034285.0,86107783.754
1694833200000.0,1.5512,1.6947,1.5393,1.5703,105034504.0,168814453.9087,525750.0,52304029.0,84085601.5115
1694836800000.0,1.5701,1.66,1.5213,1.6227,68034201.0,108818244.7069,384406.0,34177771.0,54719580.1471
1694840400000.0,1.6227,1.6429,1.5651,1.6088,47548945.0,76480444.6991,276775.0,23560451.0,37906879.3104
1694844000000.0,1.6089,1.6621,1.582,1.6247,48187279.0,78037400.7241,281215.0,24213625.0,39233273.9951
1694847600000.0,1.6247,1.66,1.5826,1.6021,45108587.0,73471081.1596,250503.0,22043903.0,35929370.5421
1694851200000.0,1.6022,1.623,1.418,1.4315,111290784.0,168037857.6804,540212.0,51954780.0,78495887.8517
1694854800000.0,1.4315,1.4935,1.4125,1.4608,71251976.0,103617545.4172,344772.0,36375472.0,52930195.0436
1694858400000.0,1.4608,1.5561,1.4533,1.5288,62985976.0,94700977.8864,313392.0,33541237.0,50470755.1021
1694862000000.0,1.5287,1.5378,1.4741,1.5209,53817809.0,81022005.9406,273028.0,26224276.0,39495109.2149
1694865600000.0,1.5205,1.5296,1.42,1.4584,63290427.0,94017804.0121,322871.0,30031652.0,44620013.1767
1694869200000.0,1.4585,1.4843,1.4211,1.463,54110318.0,78710620.9782,277545.0,27167669.0,39534956.4862
1694872800000.0,1.4629,1.4867,1.4055,1.4569,58992332.0,85687942.3255,270612.0,29046522.0,42207983.1092
1694876400000.0,1.4568,1.4793,1.4452,1.4699,39668307.0,58023106.2229,204263.0,20216871.0,29576169.5544
1694880000000.0,1.4699,1.521,1.4239,1.4499,67673868.0,99289204.2825,343160.0,34518852.0,50665383.6035
1694883600000.0,1.4498,1.4742,1.4028,1.4645,37970535.0,54524441.2369,209788.0,19527572.0,28061141.1839
1694887200000.0,1.4646,1.4985,1.4534,1.4795,29372458.0,43272210.0107,166838.0,14656495.0,21600218.4962
1694890800000.0,1.4794,1.49,1.4542,1.477,21801712.0,32103976.7365,126155.0,11122778.0,16384366.8658
1694894400000.0,1.477,1.4989,1.4703,1.4863,20456949.0,30376055.2167,112125.0,10478844.0,15564364.4848
1694898000000.0,1.4864,1.4936,1.465,1.4863,11532226.0,17074743.0785,75982.0,5696732.0,8437353.4487
1694901600000.0,1.4864,1.569,1.4771,1.5296,28018788.0,42417081.5649,174272.0,15523194.0,23516425.6818
1694905200000.0,1.5297,1.5469,1.4931,1.5045,20442907.0,31016495.4773,127994.0,9560370.0,14509957.8538
1694908800000.0,1.5046,1.506,1.4204,1.4292,38252122.0,55773269.0947,216634.0,17887521.0,26091944.0538
1694912400000.0,1.4291,1.4365,1.315,1.3359,67155836.0,92193067.9123,334175.0,30510400.0,41897518.2123
1694916000000.0,1.3358,1.3689,1.33,1.3523,28402296.0,38316039.4792,144149.0,15097577.0,20373553.8397
1694919600000.0,1.3523,1.3989,1.3432,1.3898,25676313.0,35301391.9254,132845.0,14406609.0,19816386.0179
1694923200000.0,1.3897,1.3988,1.368,1.375,16925947.0,23349663.7689,92359.0,8227557.0,11351408.8582
1694926800000.0,1.3749,1.3775,1.3423,1.3512,24647898.0,33401926.8661,122964.0,11522380.0,15612368.6819
1694930400000.0,1.3512,1.3584,1.3359,1.3527,19677655.0,26524192.3455,97798.0,10167276.0,13709384.1353
1694934000000.0,1.3528,1.3642,1.3245,1.3415,19088346.0,25644170.1,102944.0,9343603.0,12559715.7618
1694937600000.0,1.3416,1.3898,1.3416,1.3713,25702998.0,35129669.2608,125184.0,13256150.0,18119628.1774
1694941200000.0,1.3712,1.372,1.3492,1.3649,12501053.0,17009702.4533,72471.0,6132062.0,8344924.6018
1694944800000.0,1.3648,1.3648,1.3518,1.3545,8221173.0,11158944.979,50151.0,4208674.0,5712796.4022
1694948400000.0,1.3545,1.3729,1.3447,1.3545,12531826.0,17031864.8977,67137.0,6173824.0,8393547.4204
1694952000000.0,1.3545,1.3783,1.3479,1.3568,14743695.0,20097941.2443,78746.0,7339704.0,10008631.788
1694955600000.0,1.3567,1.3597,1.3346,1.3392,14858970.0,20027503.8097,77199.0,6891957.0,9294867.5362
1694959200000.0,1.3392,1.3533,1.3333,1.3417,10727906.0,14418104.5067,63230.0,5493119.0,7385388.0179
1694962800000.0,1.3417,1.37,1.308,1.3334,31780888.0,42622024.7424,161109.0,15450411.0,20741998.0155
1694966400000.0,1.3334,1.3498,1.2535,1.2878,63724558.0,82182899.3229,285313.0,30654167.0,39529586.4056
1694970000000.0,1.2879,1.3131,1.2833,1.2847,31823003.0,41274391.965,143986.0,16236453.0,21065103.7345
1694973600000.0,1.2847,1.2937,1.2715,1.2795,18221656.0,23384185.7097,89460.0,8851218.0,11362859.3714
1694977200000.0,1.2794,1.2848,1.27,1.2744,11938589.0,15230906.9009,57755.0,5933967.0,7572045.4977
1694980800000.0,1.2745,1.2858,1.225,1.2395,27660217.0,34655544.8057,122649.0,12783529.0,16024802.6621
1694984400000.0,1.2394,1.268,1.2363,1.2603,12416111.0,15562033.1416,65691.0,6679689.0,8373466.953
1694988000000.0,1.2603,1.2736,1.2503,1.2632,9819306.0,12372410.5913,56967.0,5069928.0,6390865.4444
1694991600000.0,1.2632,1.278,1.2513,1.2631,8847420.0,11173650.6459,52056.0,4941344.0,6243007.9063
1694995200000.0,1.2631,1.275,1.23,1.2502,20481837.0,25614260.6939,111897.0,10079095.0,12607291.7047
1694998800000.0,1.2502,1.275,1.2405,1.2659,13958030.0,17583764.7038,74709.0,7204753.0,9079016.0993
1695002400000.0,1.2658,1.3,1.2589,1.2752,20382389.0,26047593.0991,110025.0,10716731.0,13700193.6478
1695006000000.0,1.2751,1.2962,1.2635,1.2907,11780960.0,15103828.313,69910.0,6013806.0,7714312.7426
1695009600000.0,1.2906,1.3077,1.2761,1.2828,12287373.0,15841104.0834,69149.0,6027967.0,7776533.6912
1695013200000.0,1.2826,1.2899,1.27,1.2845,8553409.0,10952958.2676,52590.0,4351346.0,5573340.8476
1695016800000.0,1.2845,1.2967,1.2655,1.2755,8986568.0,11521471.9372,54040.0,4430327.0,5682340.7438
1695020400000.0,1.2755,1.2893,1.2753,1.2831,8216899.0,10535011.0061,46455.0,4257514.0,5458413.9069
1695024000000.0,1.2831,1.33,1.2723,1.312,18754854.0,24380909.8454,95436.0,10138937.0,13190361.9765
1695027600000.0,1.3119,1.3605,1.308,1.3425,34604781.0,46223779.5982,164535.0,18835994.0,25166832.035
1695031200000.0,1.3426,1.3701,1.3115,1.3599,28845147.0,38479757.297,146578.0,14823859.0,19791847.2219
1695034800000.0,1.36,1.3633,1.3304,1.3443,20114752.0,27010777.6563,102259.0,9420698.0,12653153.1887
1695038400000.0,1.3442,1.3794,1.3264,1.3626,24391779.0,32991622.2164,125938.0,12258939.0,16584070.6813
1695042000000.0,1.3626,1.494,1.3423,1.4611,70275503.0,100792093.6577,338048.0,35597518.0,51047609.4517
1695045600000.0,1.4613,1.4832,1.388,1.4002,71565679.0,103587775.2258,320932.0,34259046.0,49647046.8561
1695049200000.0,1.4002,1.428,1.38,1.4117,35814779.0,50360248.382,180079.0,17983175.0,25298817.1346
1695052800000.0,1.4117,1.4436,1.351,1.4191,60039419.0,84435732.1964,284394.0,30312313.0,42665697.9173
1695056400000.0,1.419,1.4298,1.38,1.398,41863132.0,58811215.1733,211143.0,19857249.0,27908291.3321
1695060000000.0,1.398,1.407,1.354,1.3754,26470235.0,36560987.2175,138473.0,12160354.0,16801188.1618
1695063600000.0,1.3755,1.394,1.3654,1.3835,15858908.0,21918186.7752,90604.0,8088137.0,11182732.2931
1695067200000.0,1.3835,1.3897,1.3705,1.3763,10148756.0,13996164.742,59410.0,5047970.0,6963338.8646
1695070800000.0,1.3764,1.3872,1.3399,1.3843,18599958.0,25443831.4665,100146.0,8846888.0,12116464.4971
1695074400000.0,1.3843,1.3949,1.3636,1.3708,13763699.0,18959614.0518,81680.0,6853784.0,9446529.3412
1695078000000.0,1.3709,1.373,1.3319,1.3516,17847984.0,24046025.5861,95250.0,8381890.0,11296497.3274
1695081600000.0,1.3517,1.3716,1.3353,1.3624,17028138.0,23068315.3703,97113.0,8801502.0,11930873.5952
1695085200000.0,1.3623,1.3933,1.3551,1.3779,16366250.0,22550013.3905,92042.0,8760783.0,12071854.9487
1695088800000.0,1.3778,1.3781,1.3549,1.3762,13590041.0,18563606.0956,74283.0,6491169.0,8868050.1878
1695092400000.0,1.3761,1.3833,1.3591,1.3695,10709353.0,14678376.0676,64539.0,5132670.0,7036788.6789
1695096000000.0,1.3696,1.4175,1.3615,1.3942,18083548.0,25109644.7716,107826.0,9526082.0,13232935.7179
1695099600000.0,1.3942,1.4132,1.3636,1.3716,22069410.0,30575370.2677,132567.0,10799653.0,14971268.4011
1695103200000.0,1.3716,1.3901,1.3568,1.3837,13728116.0,18862368.3226,84078.0,6944260.0,9544299.3829
1695106800000.0,1.3836,1.39,1.3676,1.3859,10810405.0,14909202.6421,71022.0,5426252.0,7485389.0162
1695110400000.0,1.3859,1.4065,1.3776,1.3957,17666139.0,24618039.7597,105160.0,8895141.0,12399494.8242
1695114000000.0,1.3956,1.4238,1.3907,1.4162,26139366.0,36845158.8115,148090.0,12804586.0,18052097.2245
1695117600000.0,1.4161,1.4217,1.3787,1.3844,19318551.0,26989573.3793,104489.0,8779742.0,12268550.5723
1695121200000.0,1.3845,1.3851,1.3625,1.3678,17288588.0,23703608.8524,90745.0,8533728.0,11700271.4097
1695124800000.0,1.3678,1.3683,1.312,1.3336,34184788.0,45777428.1922,172936.0,15462891.0,20713021.6868
1695128400000.0,1.3336,1.3472,1.3241,1.3279,17562535.0,23465974.9642,94003.0,8371728.0,11190076.6241
1695132000000.0,1.3278,1.3561,1.3225,1.3455,16687189.0,22394878.3094,94899.0,8623023.0,11574722.6135
1695135600000.0,1.3454,1.3577,1.3405,1.3486,14141372.0,19067971.1128,82560.0,6785510.0,9150830.3645
1695139200000.0,1.3485,1.364,1.3308,1.3507,16541256.0,22317493.7348,97744.0,7701626.0,10396341.67
1695142800000.0,1.3507,1.3575,1.3345,1.3433,9798703.0,13187851.1328,67814.0,4795327.0,6454556.7134
1695146400000.0,1.3433,1.3511,1.3395,1.3429,6274107.0,8445027.2884,43468.0,2958606.0,3982706.6047
1695150000000.0,1.3429,1.3483,1.3331,1.3407,5953733.0,7988028.624,41629.0,2805917.0,3765440.086
1695153600000.0,1.3408,1.346,1.3211,1.3423,7814231.0,10437194.8011,51038.0,3516382.0,4698437.6934
1695157200000.0,1.3422,1.36,1.3375,1.3547,7472605.0,10083034.8322,50661.0,3676273.0,4960753.9716
1695160800000.0,1.3547,1.37,1.3483,1.3663,7731635.0,10512912.6626,51575.0,4301491.0,5851073.8173
1695164400000.0,1.3663,1.3816,1.3602,1.376,11598628.0,15902627.2092,67825.0,5736660.0,7866338.3844
1695168000000.0,1.376,1.4115,1.37,1.4083,17797390.0,24693313.5732,111682.0,9594533.0,13320796.071
1695171600000.0,1.4082,1.4195,1.3862,1.4125,14864933.0,20889884.0335,93317.0,7216455.0,10144941.3984
1695175200000.0,1.4126,1.4336,1.3847,1.3974,17282805.0,24300341.5243,100183.0,8326994.0,11720595.1981
1695178800000.0,1.3975,1.4092,1.3526,1.3634,17291809.0,23824647.3373,100540.0,7579287.0,10445643.2643
1695182400000.0,1.3633,1.3837,1.358,1.3726,8507107.0,11678740.6757,62507.0,4327689.0,5941957.274
1695186000000.0,1.3726,1.3878,1.368,1.3779,6736362.0,9291076.954,51391.0,3186129.0,4395630.5841
1695189600000.0,1.378,1.4083,1.3719,1.4008,12146276.0,16931473.1894,76292.0,6196012.0,8637215.0633
1695193200000.0,1.4008,1.416,1.3842,1.3864,10290687.0,14377062.0358,62862.0,4520485.0,6319138.9132
1695196800000.0,1.3864,1.4324,1.3807,1.4313,13062902.0,18329313.6606,84571.0,7179177.0,10086216.0437
1695200400000.0,1.4314,1.4772,1.393,1.4115,43161307.0,62034591.9299,260630.0,21123286.0,30384334.6066
1695204000000.0,1.4116,1.4398,1.4013,1.4303,19682127.0,27974900.8728,113885.0,9969687.0,14174333.8389
1695207600000.0,1.4302,1.4592,1.4224,1.44,19999510.0,28845596.7616,123102.0,9803758.0,14143466.4348
1695211200000.0,1.4401,1.4723,1.4068,1.4292,38433894.0,55363708.6449,218159.0,18936537.0,27297102.4073
1695214800000.0,1.4291,1.4744,1.4232,1.4573,29138149.0,42180271.322,167356.0,14480523.0,20965548.0404
1695218400000.0,1.4572,1.5068,1.4449,1.4874,52590762.0,77669715.4731,292901.0,27043911.0,39962705.0187
1695222000000.0,1.4875,1.5282,1.475,1.4999,51859197.0,77838402.259,266132.0,26099844.0,39184308.4444
1695225600000.0,1.4999,1.5288,1.475,1.5101,42004927.0,63211233.4582,216147.0,20842078.0,31374717.6957
1695229200000.0,1.5102,1.5255,1.4925,1.5005,31973274.0,48248634.7435,162573.0,15698034.0,23699446.5776
1695232800000.0,1.5007,1.52,1.4918,1.5079,29081737.0,43816306.4982,151401.0,14764401.0,22249242.2266
1695236400000.0,1.5078,1.513,1.456,1.5001,34760077.0,51704667.5076,189948.0,16685866.0,24836130.2454
1695240000000.0,1.5,1.5024,1.4852,1.5013,12629890.0,18856458.4198,73348.0,5983394.0,8933986.8155
1695243600000.0,1.5013,1.578,1.4988,1.5524,36937464.0,56854616.1382,200726.0,19705026.0,30331028.0757
1695247200000.0,1.5523,1.5699,1.5418,1.5469,24455563.0,38017863.4186,133582.0,11977656.0,18626525.3487
1695250800000.0,1.547,1.56,1.5312,1.5571,17755494.0,27470730.5679,99745.0,9067962.0,14035708.8145
1695254400000.0,1.5571,1.65,1.5255,1.6016,41032067.0,64777444.3886,255189.0,21364376.0,33759641.9589
1695258000000.0,1.6017,1.606,1.5405,1.5735,27752969.0,43525936.7546,159921.0,13775078.0,21603232.7792
1695261600000.0,1.5736,1.5936,1.5516,1.5793,18967646.0,29852856.8919,108936.0,9443431.0,14869147.3029
1695265200000.0,1.5794,1.587,1.5152,1.5396,22349273.0,34538321.6472,134720.0,9919747.0,15326184.2003
1695268800000.0,1.5396,1.5403,1.4918,1.5071,22720079.0,34268906.9364,144283.0,10397342.0,15682834.1221
1695272400000.0,1.5072,1.5075,1.4521,1.4597,26212709.0,38680221.1688,143430.0,12150260.0,17929731.0982
1695276000000.0,1.4598,1.4625,1.4186,1.4449,30278895.0,43525634.4383,156831.0,14719937.0,21163069.754
1695279600000.0,1.4449,1.4456,1.426,1.4337,14372915.0,20619746.4364,84744.0,7316055.0,10497655.3955
1695283200000.0,1.4338,1.4554,1.4187,1.4223,19740193.0,28401428.0107,108362.0,9281927.0,13366544.1579
1695286800000.0,1.4223,1.4326,1.3782,1.4055,31048314.0,43623155.691,169592.0,14551282.0,20455075.2351
1695290400000.0,1.4056,1.415,1.3747,1.3786,21589171.0,30155015.8629,126222.0,10268650.0,14356823.6068
1695294000000.0,1.3786,1.4104,1.3769,1.4057,16482820.0,22949167.9733,91311.0,9051876.0,12606940.7821
1695297600000.0,1.4056,1.4277,1.3961,1.4256,19492257.0,27481196.0782,109077.0,10472495.0,14776017.0371
1695301200000.0,1.4256,1.4263,1.3876,1.4096,22188780.0,31226518.5687,125861.0,10334228.0,14546484.7909
1695304800000.0,1.4095,1.4487,1.4037,1.4409,21517387.0,30794423.6633,119464.0,11521647.0,16488556.218
1695308400000.0,1.441,1.4655,1.4354,1.449,15906122.0,23054464.1099,101468.0,8205200.0,11898292.9535
1695312000000.0,1.4487,1.462,1.4375,1.4447,13147826.0,19042333.3266,87322.0,6245280.0,9048000.6434
1695315600000.0,1.4447,1.4898,1.4418,1.4844,17532671.0,25770935.0499,114357.0,9266543.0,13625053.8713
1695319200000.0,1.4844,1.528,1.4826,1.5099,32434377.0,48906183.4355,192513.0,16420020.0,24758647.3332
1695322800000.0,1.5099,1.543,1.4946,1.5341,17329523.0,26237159.8996,116191.0,8961507.0,13578420.2488
1695326400000.0,1.5341,1.5659,1.5131,1.5502,31722846.0,48897932.5974,176866.0,15983910.0,24644112.3287
1695330000000.0,1.5502,1.5515,1.5102,1.532,14870141.0,22755007.8872,92879.0,6642649.0,10169358.6212
1695333600000.0,1.5321,1.5481,1.515,1.543,11946613.0,18255525.6012,85690.0,5982388.0,9149890.7136
1695337200000.0,1.543,1.5479,1.5037,1.5095,12392433.0,18925632.2526,78393.0,5106516.0,7803478.4998
1695340800000.0,1.5096,1.558,1.4526,1.5519,43464039.0,65252586.915,250434.0,22086107.0,33202774.9394
1695344400000.0,1.5518,1.5522,1.5059,1.5279,32314308.0,49427109.0421,190107.0,15793970.0,24159987.6718
1695348000000.0,1.528,1.5499,1.5216,1.5283,18813996.0,28914647.4338,113402.0,9232985.0,14195170.4902
1695351600000.0,1.5282,1.6269,1.5277,1.6093,47847992.0,75439122.005,290084.0,26254194.0,41420060.7641
1695355200000.0,1.6094,1.6126,1.56,1.5808,30931812.0,49017210.9822,204172.0,14657694.0,23235671.504
1695358800000.0,1.5809,1.6045,1.5659,1.5971,20966421.0,33175736.3645,134669.0,10590302.0,16763798.6688
1695362400000.0,1.5972,1.5984,1.562,1.5675,17298279.0,27351948.0091,109720.0,7952464.0,12579433.5211
1695366000000.0,1.5675,1.57,1.5311,1.5603,26302489.0,40757676.2804,153465.0,12723090.0,19724238.1998
1695369600000.0,1.5603,1.5814,1.5521,1.5672,18558543.0,29103797.389,124705.0,9318879.0,14621400.8224
1695373200000.0,1.5674,1.5942,1.5551,1.5803,16021862.0,25273295.2438,102953.0,7990051.0,12608397.818
1695376800000.0,1.5803,1.5955,1.5557,1.5598,18824153.0,29672521.6574,118588.0,8739990.0,13784590.9629
1695380400000.0,1.5599,1.5844,1.5576,1.5678,12239916.0,19214395.9389,81891.0,6286924.0,9871120.6955
1695384000000.0,1.5678,1.5838,1.5513,1.5639,15902876.0,24967719.4603,96576.0,7658737.0,12028877.2929
1695387600000.0,1.564,1.581,1.5424,1.5646,23974701.0,37441867.6172,147834.0,11803594.0,18440301.9647
1695391200000.0,1.5646,1.6081,1.5604,1.5881,29169195.0,46288549.3771,175472.0,14733822.0,23388739.5033
1695394800000.0,1.5882,1.638,1.58,1.5921,38573037.0,62065618.8034,222125.0,20243876.0,32585673.0198
1695398400000.0,1.5921,1.6038,1.5521,1.5581,27587343.0,43457483.3857,157791.0,13699777.0,21594222.0461
1695402000000.0,1.5582,1.5661,1.5143,1.5582,34371078.0,52880440.199,199470.0,17371334.0,26741467.1556
1695405600000.0,1.5582,1.5743,1.5451,1.5627,13666061.0,21300575.8885,94400.0,6828202.0,10647547.0921
1695409200000.0,1.5627,1.608,1.56,1.5807,20719519.0,32819520.4123,127020.0,11007045.0,17437207.9668
